date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,week,day
2016-02-17,11603,Wednesday,5,2,2016,d_1846,LentWeek2,Religious,No Event,No Event,0,0,0,7,17
2016-02-18,11603,Thursday,6,2,2016,d_1847,No Event,No Event,No Event,No Event,0,0,0,7,18
2016-02-19,11603,Friday,7,2,2016,d_1848,No Event,No Event,No Event,No Event,0,0,0,7,19
2016-02-20,11604,Saturday,1,2,2016,d_1849,No Event,No Event,No Event,No Event,0,0,0,7,20
2016-02-21,11604,Sunday,2,2,2016,d_1850,No Event,No Event,No Event,No Event,0,0,0,7,21
2016-02-22,11604,Monday,3,2,2016,d_1851,No Event,No Event,No Event,No Event,0,0,0,8,22
2016-02-23,11604,Tuesday,4,2,2016,d_1852,No Event,No Event,No Event,No Event,0,0,0,8,23
2016-02-24,11604,Wednesday,5,2,2016,d_1853,No Event,No Event,No Event,No Event,0,0,0,8,24
2016-02-25,11604,Thursday,6,2,2016,d_1854,No Event,No Event,No Event,No Event,0,0,0,8,25
2016-02-26,11604,Friday,7,2,2016,d_1855,No Event,No Event,No Event,No Event,0,0,0,8,26
2016-02-27,11605,Saturday,1,2,2016,d_1856,No Event,No Event,No Event,No Event,0,0,0,8,27
2016-02-28,11605,Sunday,2,2,2016,d_1857,No Event,No Event,No Event,No Event,0,0,0,8,28
2016-02-29,11605,Monday,3,2,2016,d_1858,No Event,No Event,No Event,No Event,0,0,0,9,29
2016-03-01,11605,Tuesday,4,3,2016,d_1859,No Event,No Event,No Event,No Event,1,1,0,9,1
2016-03-02,11605,Wednesday,5,3,2016,d_1860,No Event,No Event,No Event,No Event,1,0,1,9,2
2016-03-03,11605,Thursday,6,3,2016,d_1861,No Event,No Event,No Event,No Event,1,1,1,9,3
2016-03-04,11605,Friday,7,3,2016,d_1862,No Event,No Event,No Event,No Event,1,0,0,9,4
2016-03-05,11606,Saturday,1,3,2016,d_1863,No Event,No Event,No Event,No Event,1,1,1,9,5
2016-03-06,11606,Sunday,2,3,2016,d_1864,No Event,No Event,No Event,No Event,1,1,1,9,6
2016-03-07,11606,Monday,3,3,2016,d_1865,No Event,No Event,No Event,No Event,1,1,0,10,7
2016-03-08,11606,Tuesday,4,3,2016,d_1866,No Event,No Event,No Event,No Event,1,0,1,10,8
2016-03-09,11606,Wednesday,5,3,2016,d_1867,No Event,No Event,No Event,No Event,1,1,1,10,9
2016-03-10,11606,Thursday,6,3,2016,d_1868,No Event,No Event,No Event,No Event,1,0,0,10,10
2016-03-11,11606,Friday,7,3,2016,d_1869,No Event,No Event,No Event,No Event,0,1,1,10,11
2016-03-12,11607,Saturday,1,3,2016,d_1870,No Event,No Event,No Event,No Event,0,1,1,10,12
2016-03-13,11607,Sunday,2,3,2016,d_1871,No Event,No Event,No Event,No Event,0,1,0,10,13
2016-03-14,11607,Monday,3,3,2016,d_1872,No Event,No Event,No Event,No Event,0,0,1,11,14
2016-03-15,11607,Tuesday,4,3,2016,d_1873,No Event,No Event,No Event,No Event,0,1,1,11,15
2016-03-16,11607,Wednesday,5,3,2016,d_1874,No Event,No Event,No Event,No Event,0,0,0,11,16
2016-03-17,11607,Thursday,6,3,2016,d_1875,StPatricksDay,Cultural,No Event,No Event,0,0,0,11,17
2016-03-18,11607,Friday,7,3,2016,d_1876,No Event,No Event,No Event,No Event,0,0,0,11,18
2016-03-19,11608,Saturday,1,3,2016,d_1877,No Event,No Event,No Event,No Event,0,0,0,11,19
2016-03-20,11608,Sunday,2,3,2016,d_1878,No Event,No Event,No Event,No Event,0,0,0,11,20
2016-03-21,11608,Monday,3,3,2016,d_1879,No Event,No Event,No Event,No Event,0,0,0,12,21
2016-03-22,11608,Tuesday,4,3,2016,d_1880,No Event,No Event,No Event,No Event,0,0,0,12,22
2016-03-23,11608,Wednesday,5,3,2016,d_1881,No Event,No Event,No Event,No Event,0,0,0,12,23
2016-03-24,11608,Thursday,6,3,2016,d_1882,Purim End,Religious,No Event,No Event,0,0,0,12,24
2016-03-25,11608,Friday,7,3,2016,d_1883,No Event,No Event,No Event,No Event,0,0,0,12,25
2016-03-26,11609,Saturday,1,3,2016,d_1884,No Event,No Event,No Event,No Event,0,0,0,12,26
2016-03-27,11609,Sunday,2,3,2016,d_1885,Easter,Cultural,No Event,No Event,0,0,0,12,27
2016-03-28,11609,Monday,3,3,2016,d_1886,No Event,No Event,No Event,No Event,0,0,0,13,28
2016-03-29,11609,Tuesday,4,3,2016,d_1887,No Event,No Event,No Event,No Event,0,0,0,13,29
2016-03-30,11609,Wednesday,5,3,2016,d_1888,No Event,No Event,No Event,No Event,0,0,0,13,30
2016-03-31,11609,Thursday,6,3,2016,d_1889,No Event,No Event,No Event,No Event,0,0,0,13,31
2016-04-01,11609,Friday,7,4,2016,d_1890,No Event,No Event,No Event,No Event,1,1,0,13,1
2016-04-02,11610,Saturday,1,4,2016,d_1891,No Event,No Event,No Event,No Event,1,0,1,13,2
2016-04-03,11610,Sunday,2,4,2016,d_1892,No Event,No Event,No Event,No Event,1,1,1,13,3
2016-04-04,11610,Monday,3,4,2016,d_1893,No Event,No Event,No Event,No Event,1,0,0,14,4
2016-04-05,11610,Tuesday,4,4,2016,d_1894,No Event,No Event,No Event,No Event,1,1,1,14,5
2016-04-06,11610,Wednesday,5,4,2016,d_1895,No Event,No Event,No Event,No Event,1,1,1,14,6
2016-04-07,11610,Thursday,6,4,2016,d_1896,No Event,No Event,No Event,No Event,1,1,0,14,7
2016-04-08,11610,Friday,7,4,2016,d_1897,No Event,No Event,No Event,No Event,1,0,1,14,8
2016-04-09,11611,Saturday,1,4,2016,d_1898,No Event,No Event,No Event,No Event,1,1,1,14,9
2016-04-10,11611,Sunday,2,4,2016,d_1899,No Event,No Event,No Event,No Event,1,0,0,14,10
2016-04-11,11611,Monday,3,4,2016,d_1900,No Event,No Event,No Event,No Event,0,1,1,15,11
2016-04-12,11611,Tuesday,4,4,2016,d_1901,No Event,No Event,No Event,No Event,0,1,1,15,12
2016-04-13,11611,Wednesday,5,4,2016,d_1902,No Event,No Event,No Event,No Event,0,1,0,15,13
2016-04-14,11611,Thursday,6,4,2016,d_1903,No Event,No Event,No Event,No Event,0,0,1,15,14
2016-04-15,11611,Friday,7,4,2016,d_1904,No Event,No Event,No Event,No Event,0,1,1,15,15
2016-04-16,11612,Saturday,1,4,2016,d_1905,No Event,No Event,No Event,No Event,0,0,0,15,16
2016-04-17,11612,Sunday,2,4,2016,d_1906,No Event,No Event,No Event,No Event,0,0,0,15,17
2016-04-18,11612,Monday,3,4,2016,d_1907,No Event,No Event,No Event,No Event,0,0,0,16,18
2016-04-19,11612,Tuesday,4,4,2016,d_1908,No Event,No Event,No Event,No Event,0,0,0,16,19
2016-04-20,11612,Wednesday,5,4,2016,d_1909,No Event,No Event,No Event,No Event,0,0,0,16,20
2016-04-21,11612,Thursday,6,4,2016,d_1910,No Event,No Event,No Event,No Event,0,0,0,16,21
2016-04-22,11612,Friday,7,4,2016,d_1911,No Event,No Event,No Event,No Event,0,0,0,16,22
2016-04-23,11613,Saturday,1,4,2016,d_1912,No Event,No Event,No Event,No Event,0,0,0,16,23
2016-04-24,11613,Sunday,2,4,2016,d_1913,No Event,No Event,No Event,No Event,0,0,0,16,24
2016-04-25,11613,Monday,3,4,2016,d_1914,No Event,No Event,No Event,No Event,0,0,0,17,25
2016-04-26,11613,Tuesday,4,4,2016,d_1915,No Event,No Event,No Event,No Event,0,0,0,17,26
2016-04-27,11613,Wednesday,5,4,2016,d_1916,No Event,No Event,No Event,No Event,0,0,0,17,27
2016-04-28,11613,Thursday,6,4,2016,d_1917,No Event,No Event,No Event,No Event,0,0,0,17,28
2016-04-29,11613,Friday,7,4,2016,d_1918,No Event,No Event,No Event,No Event,0,0,0,17,29
2016-04-30,11614,Saturday,1,4,2016,d_1919,Pesach End,Religious,No Event,No Event,0,0,0,17,30
2016-05-01,11614,Sunday,2,5,2016,d_1920,OrthodoxEaster,Religious,No Event,No Event,1,1,0,17,1
2016-05-02,11614,Monday,3,5,2016,d_1921,No Event,No Event,No Event,No Event,1,0,1,18,2
2016-05-03,11614,Tuesday,4,5,2016,d_1922,No Event,No Event,No Event,No Event,1,1,1,18,3
2016-05-04,11614,Wednesday,5,5,2016,d_1923,No Event,No Event,No Event,No Event,1,0,0,18,4
2016-05-05,11614,Thursday,6,5,2016,d_1924,Cinco De Mayo,Cultural,No Event,No Event,1,1,1,18,5
2016-05-06,11614,Friday,7,5,2016,d_1925,No Event,No Event,No Event,No Event,1,1,1,18,6
2016-05-07,11615,Saturday,1,5,2016,d_1926,No Event,No Event,No Event,No Event,1,1,0,18,7
2016-05-08,11615,Sunday,2,5,2016,d_1927,Mother's day,Cultural,No Event,No Event,1,0,1,18,8
2016-05-09,11615,Monday,3,5,2016,d_1928,No Event,No Event,No Event,No Event,1,1,1,19,9
2016-05-10,11615,Tuesday,4,5,2016,d_1929,No Event,No Event,No Event,No Event,1,0,0,19,10
2016-05-11,11615,Wednesday,5,5,2016,d_1930,No Event,No Event,No Event,No Event,0,1,1,19,11
2016-05-12,11615,Thursday,6,5,2016,d_1931,No Event,No Event,No Event,No Event,0,1,1,19,12
2016-05-13,11615,Friday,7,5,2016,d_1932,No Event,No Event,No Event,No Event,0,1,0,19,13
2016-05-14,11616,Saturday,1,5,2016,d_1933,No Event,No Event,No Event,No Event,0,0,1,19,14
2016-05-15,11616,Sunday,2,5,2016,d_1934,No Event,No Event,No Event,No Event,0,1,1,19,15
2016-05-16,11616,Monday,3,5,2016,d_1935,No Event,No Event,No Event,No Event,0,0,0,20,16
2016-05-17,11616,Tuesday,4,5,2016,d_1936,No Event,No Event,No Event,No Event,0,0,0,20,17
2016-05-18,11616,Wednesday,5,5,2016,d_1937,No Event,No Event,No Event,No Event,0,0,0,20,18
2016-05-19,11616,Thursday,6,5,2016,d_1938,No Event,No Event,No Event,No Event,0,0,0,20,19
2016-05-20,11616,Friday,7,5,2016,d_1939,No Event,No Event,No Event,No Event,0,0,0,20,20
2016-05-21,11617,Saturday,1,5,2016,d_1940,No Event,No Event,No Event,No Event,0,0,0,20,21
2016-05-22,11617,Sunday,2,5,2016,d_1941,No Event,No Event,No Event,No Event,0,0,0,20,22
2016-05-23,11617,Monday,3,5,2016,d_1942,No Event,No Event,No Event,No Event,0,0,0,21,23
2016-05-24,11617,Tuesday,4,5,2016,d_1943,No Event,No Event,No Event,No Event,0,0,0,21,24
2016-05-25,11617,Wednesday,5,5,2016,d_1944,No Event,No Event,No Event,No Event,0,0,0,21,25
2016-05-26,11617,Thursday,6,5,2016,d_1945,No Event,No Event,No Event,No Event,0,0,0,21,26
2016-05-27,11617,Friday,7,5,2016,d_1946,No Event,No Event,No Event,No Event,0,0,0,21,27
2016-05-28,11618,Saturday,1,5,2016,d_1947,No Event,No Event,No Event,No Event,0,0,0,21,28
2016-05-29,11618,Sunday,2,5,2016,d_1948,No Event,No Event,No Event,No Event,0,0,0,21,29
2016-05-30,11618,Monday,3,5,2016,d_1949,MemorialDay,National,No Event,No Event,0,0,0,22,30
2016-05-31,11618,Tuesday,4,5,2016,d_1950,No Event,No Event,No Event,No Event,0,0,0,22,31
2016-06-01,11618,Wednesday,5,6,2016,d_1951,No Event,No Event,No Event,No Event,1,1,0,22,1
2016-06-02,11618,Thursday,6,6,2016,d_1952,NBAFinalsStart,Sporting,No Event,No Event,1,0,1,22,2
2016-06-03,11618,Friday,7,6,2016,d_1953,No Event,No Event,No Event,No Event,1,1,1,22,3
2016-06-04,11619,Saturday,1,6,2016,d_1954,No Event,No Event,No Event,No Event,1,0,0,22,4
2016-06-05,11619,Sunday,2,6,2016,d_1955,No Event,No Event,No Event,No Event,1,1,1,22,5
2016-06-06,11619,Monday,3,6,2016,d_1956,No Event,No Event,No Event,No Event,1,1,1,23,6
2016-06-07,11619,Tuesday,4,6,2016,d_1957,Ramadan starts,Religious,No Event,No Event,1,1,0,23,7
2016-06-08,11619,Wednesday,5,6,2016,d_1958,No Event,No Event,No Event,No Event,1,0,1,23,8
2016-06-09,11619,Thursday,6,6,2016,d_1959,No Event,No Event,No Event,No Event,1,1,1,23,9
2016-06-10,11619,Friday,7,6,2016,d_1960,No Event,No Event,No Event,No Event,1,0,0,23,10
2016-06-11,11620,Saturday,1,6,2016,d_1961,No Event,No Event,No Event,No Event,0,1,1,23,11
2016-06-12,11620,Sunday,2,6,2016,d_1962,No Event,No Event,No Event,No Event,0,1,1,23,12
2016-06-13,11620,Monday,3,6,2016,d_1963,No Event,No Event,No Event,No Event,0,1,0,24,13
2016-06-14,11620,Tuesday,4,6,2016,d_1964,No Event,No Event,No Event,No Event,0,0,1,24,14
2016-06-15,11620,Wednesday,5,6,2016,d_1965,No Event,No Event,No Event,No Event,0,1,1,24,15
2016-06-16,11620,Thursday,6,6,2016,d_1966,No Event,No Event,No Event,No Event,0,0,0,24,16
2016-06-17,11620,Friday,7,6,2016,d_1967,No Event,No Event,No Event,No Event,0,0,0,24,17
2016-06-18,11621,Saturday,1,6,2016,d_1968,No Event,No Event,No Event,No Event,0,0,0,24,18
2016-06-19,11621,Sunday,2,6,2016,d_1969,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,24,19
